name,id,nametype,recclass,fall,year,reclat,reclong,mass (Kg)
Frontier Mountain 01033,10216,Valid,OC,Found,2001,-72.99028,160.40194,0.0062
Frontier Mountain 01032,10215,Valid,OC,Found,2001,-72.99083,160.40333,0.027
Frontier Mountain 01031,10214,Valid,OC,Found,2001,-72.99,160.40389,0.009
Dhofar 266,7049,Valid,OC,Found,2001,18.75783,54.4365,0.0856
Dhofar 265,7048,Valid,OC,Found,2001,18.60283,54.45517,0.32430000000000003
Dhofar 264,7047,Valid,OC,Found,2001,18.347,54.4155,0.4744
Dhofar 263,7046,Valid,OC,Found,2001,18.34583,54.40067,1.6981
Dhofar 262,7045,Valid,OC,Found,2001,18.27733,54.25533,0.2918
Dhofar 261,7044,Valid,OC,Found,2001,19.15383,54.71933,0.7875
Dhofar 260,7043,Valid,OC,Found,2001,18.7865,54.2505,6.5744
Dhofar 259,7042,Valid,OC,Found,2001,18.78683,54.25167,0.048600000000000004
Dhofar 258,7041,Valid,OC,Found,2001,18.70933,54.303,0.1102
Dhofar 257,7040,Valid,OC,Found,2001,18.74667,54.38333,2.5201
Frontier Mountain 01030,10213,Valid,AA,Found,2001,-72.99083,160.4025,0.006
Tungsten Mountain 010,24081,Valid,OC,Found,2001,39.68432,-117.62052,0.0134
Tungsten Mountain 009,24080,Valid,OC,Found,2001,39.68035,-117.62918,0.031
Tungsten Mountain 008,24079,Valid,OC,Found,2001,39.68072,-117.62778,0.007
Dhofar 543,7304,Valid,OC,Found,2001,19.27461,54.45939,0.265
Dhofar 544,7305,Valid,OC,Found,2001,19.31528,54.51786,2.392
Dhofar 545,7306,Valid,OC,Found,2001,19.35225,54.63828,0.513
Willcox Playa 002,24274,Valid,OC,Found,2001,32.18167,-109.7895,0.012
Dhofar 403,7185,Valid,OC,Found,2001,19.29363,54.53803,0.409
Dhofar 391,7173,Valid,OC,Found,2001,19.10742,54.8195,0.284
Dhofar 673,7430,Valid,OC,Found,2001,19.2063,54.6083,1.493
Dhofar 404,7186,Valid,OC,Found,2001,19.30042,54.53087,0.594
Dhofar 405,7187,Valid,OC,Found,2001,19.3023,54.53087,8.0
Dhofar 407,7188,Valid,OC,Found,2001,19.28503,54.53413,0.403
Dhofar 408,7189,Valid,OC,Found,2001,18.6874,54.12648,2.355
Dhofar 409,7190,Valid,OC,Found,2001,18.70388,54.20318,0.162
Dhofar 410,7191,Valid,OC,Found,2001,18.74142,54.1933,0.62
Dhofar 1083,6891,Valid,OC,Found,2001,18.73882,54.19487,0.25780000000000003
Dhofar 412,7192,Valid,OC,Found,2001,18.8213,54.34747,0.478
Dhofar 416,7194,Valid,OC,Found,2001,18.76427,54.23325,0.281
Dhofar 417,7195,Valid,OC,Found,2001,18.76392,54.23132,0.161
Dhofar 418,7196,Valid,OC,Found,2001,18.81485,54.4282,0.958
Dhofar 419,7197,Valid,OC,Found,2001,18.76272,54.27838,0.068
Red Dry Lake 002,22539,Valid,OC,Found,2001,35.65306,-114.02437,0.0215
Red Dry Lake 003,22540,Valid,OC,Found,2001,35.64552,-114.03069,0.094
Red Dry Lake 004,22541,Valid,OC,Found,2001,35.6464,-114.02849,0.0135
Red Dry Lake 005,22542,Valid,OC,Found,2001,35.64645,-114.02853,0.012
Red Dry Lake 006,22543,Valid,OC,Found,2001,35.62705,-114.04336,0.04
Red Dry Lake 009,22544,Valid,OC,Found,2001,35.62723,-114.04323,0.013
Dhofar 414,7193,Valid,OC,Found,2001,18.77153,54.24288,5.156
Dhofar 1082,6890,Valid,OC,Found,2001,18.74215,54.1942,2.4935
Dhofar 1081,6889,Valid,OC,Found,2001,18.74498,54.198,0.833
Dhofar 1080,6888,Valid,OC,Found,2001,18.74065,54.1997,0.1272
Dhofar 393,7175,Valid,OC,Found,2001,19.13922,54.83312,5.0
Dhofar 394,7176,Valid,OC,Found,2001,19.03612,54.88805,1.057
Dhofar 666,7423,Valid,OC,Found,2001,19.12023,54.79698,0.094
Dhofar 667,7424,Valid,OC,Found,2001,19.11628,54.8095,0.424
Dhofar 668,7425,Valid,OC,Found,2001,19.1005,54.77292,0.5
Dhofar 669,7426,Valid,OC,Found,2001,19.09908,54.8067,0.425
Dhofar 670,7427,Valid,OC,Found,2001,19.10097,54.80688,0.633
Dhofar 671,7428,Valid,OC,Found,2001,19.08537,54.75128,0.081
Dhofar 672,7429,Valid,OC,Found,2001,19.20318,54.60555,0.453
Dhofar 395,7177,Valid,OC,Found,2001,19.03642,54.88535,1.168
Dhofar 396,7178,Valid,OC,Found,2001,19.03585,54.88523,1.033
Dhofar 397,7179,Valid,OC,Found,2001,19.0388,54.88197,1.176
Dhofar 398,7180,Valid,OC,Found,2001,19.0949,54.80253,0.574
Dhofar 399,7181,Valid,OC,Found,2001,18.2209,54.70118,0.283
Dhofar 400,7182,Valid,OC,Found,2001,19.28818,54.5391,0.492
Dhofar 401,7183,Valid,OC,Found,2001,19.30018,54.5332,1.304
Dhofar 1074,6881,Valid,OC,Found,2001,18.73953,54.19547,1.15
Dhofar 1075,6882,Valid,OC,Found,2001,18.75495,54.19122,0.0765
Dhofar 1076,6883,Valid,OC,Found,2001,18.73805,54.19367,0.243
Dhofar 1077,6884,Valid,OC,Found,2001,18.73048,54.18233,0.1189
Dhofar 1078,6885,Valid,OC,Found,2001,18.74547,54.1939,0.0722
Dhofar 1079,6886,Valid,OC,Found,2001,18.74372,54.20047,2.132
Dhofar 402,7184,Valid,OC,Found,2001,19.30017,54.53572,0.14
Dhofar 420,7198,Valid,OC,Found,2001,18.76272,54.27838,0.966
Dhofar 421,7199,Valid,OC,Found,2001,18.77178,54.22735,0.337
Dhofar 422,7200,Valid,OC,Found,2001,18.61625,54.73523,0.09
Dhofar 423,7201,Valid,OC,Found,2001,18.6169,54.73017,0.362
Dhofar 1401,35491,Valid,OC,Found,2001,19.19135,54.65545,0.04203
Dhofar 1402,44711,Valid,OC,Found,2001,19.0823,54.77837,0.00894
Dhofar 1403,35492,Valid,OC,Found,2001,19.14362,54.8831,0.09305
Dhofar 1404,35493,Valid,OC,Found,2001,19.20305,54.78495,0.06748
Dhofar 1405,35494,Valid,OC,Found,2001,19.07152,54.77338,0.011529999999999999
Dhofar 1406,35495,Valid,OC,Found,2001,19.15545,54.71392,0.04246
Dhofar 1407,44712,Valid,OC,Found,2001,19.06712,54.77877,0.02764
Dhofar 1408,35496,Valid,OC,Found,2001,19.1422,54.88057,0.08193
Dhofar 1409,35497,Valid,OC,Found,2001,19.14145,54.8788,0.12896000000000002
Dhofar 635,7392,Valid,OC,Found,2001,19.0682,54.77513,0.261
Dhofar 1410,35498,Valid,OC,Found,2001,19.15895,54.70497,0.030449999999999998
Dhofar 1411,35499,Valid,OC,Found,2001,19.07285,54.77768,0.01209
Dhofar 634,7391,Valid,OC,Found,2001,19.11107,54.61557,0.436
Dhofar 442,7218,Valid,OC,Found,2001,18.86248,54.43,0.395
Dhofar 388,7170,Valid,OC,Found,2001,19.10895,54.81452,0.126
Dhofar 633,7390,Valid,OC,Found,2001,19.10727,54.60727,0.043
Dhofar 387,7169,Valid,OC,Found,2001,19.10593,54.81028,0.491
Dhofar 386,7168,Valid,OC,Found,2001,19.10322,54.79433,0.138
Dhofar 385,7167,Valid,OC,Found,2001,19.11203,54.8059,0.48
Dhofar 384,7166,Valid,OC,Found,2001,19.10677,54.82085,0.049
Dhofar 632,7389,Valid,OC,Found,2001,19.11412,54.81642,0.079
Dhofar 631,7388,Valid,OC,Found,2001,19.10982,54.81738,1.395
Dhofar 630,7387,Valid,OC,Found,2001,19.1079,54.81267,0.146
Dhofar 636,7393,Valid,OC,Found,2001,19.1982,54.88227,0.718
Dhofar 637,7394,Valid,OC,Found,2001,19.1958,54.8619,0.251
Dhofar 440,7217,Valid,OC,Found,2001,18.7513,54.36342,0.108
Dhofar 438,7215,Valid,OC,Found,2001,18.79545,54.5819,0.566
Roach Dry Lake 006,22619,Valid,OC,Found,2001,35.68345,-115.34703,0.00653
Roach Dry Lake 021,32763,Valid,OC,Found,2001,35.67298,-115.36717,0.0592
Dhofar 424,7202,Valid,OC,Found,2001,18.618,54.72692,0.067
Roosevelt County 106,22761,Valid,OC,Found,2001,34.21667,-103.93333,0.0988
Dhofar 425,7203,Valid,OC,Found,2001,18.62705,54.70933,0.248
Dhofar 426,7204,Valid,OC,Found,2001,18.70828,54.57485,0.196
Dhofar 428,7205,Valid,OC,Found,2001,18.7899,54.48852,0.526
San Juan 001,23126,Valid,OC,Found,2001,-25.575,-69.795,1.229
Dhofar 429,7206,Valid,OC,Found,2001,18.80872,54.50495,0.189
Dhofar 430,7207,Valid,OC,Found,2001,18.90343,54.639,0.182
Dhofar 1291,34507,Valid,OC,Found,2001,18.31667,54.14667,0.066
Dhofar 1292,34508,Valid,OC,Found,2001,18.85167,54.66167,0.026
Dhofar 1293,34509,Valid,OC,Found,2001,18.84667,54.665,0.069
Dhofar 1297,34513,Valid,OC,Found,2001,19.14,54.77,0.184
Dhofar 431,7208,Valid,OC,Found,2001,18.78095,54.7802,0.446
Dhofar 432,7209,Valid,OC,Found,2001,18.6203,54.64283,0.986
Dhofar 1315,34531,Valid,OC,Found,2001,19.15167,54.775,0.012
Dhofar 1317,34533,Valid,OC,Found,2001,18.42,54.10333,0.012
Dhofar 433,7210,Valid,OC,Found,2001,18.63618,54.52935,0.615
Dhofar 434,7211,Valid,OC,Found,2001,18.74653,54.41242,0.169
Dhofar 435,7212,Valid,OC,Found,2001,18.8871,54.52505,6.8
Dhofar 436,7213,Valid,OC,Found,2001,18.91728,54.71143,0.209
Dhofar 437,7214,Valid,OC,Found,2001,18.8068,54.43933,0.446
Dhofar 439,7216,Valid,OC,Found,2001,18.75168,54.36353,0.536
Dhofar 629,7386,Valid,OC,Found,2001,19.10948,54.8162,0.83
Dhofar 638,7395,Valid,OC,Found,2001,19.20277,54.65562,0.103
Dhofar 640,7397,Valid,OC,Found,2001,19.13788,54.66702,0.064
Dhofar 809,7555,Valid,OC,Found,2001,18.5645,54.09627,0.02542
Dhofar 810,7556,Valid,OC,Found,2001,18.56095,54.09983,0.08256999999999999
Dhofar 811,7557,Valid,OC,Found,2001,18.5581,54.1039,0.01932
Dhofar 812,7558,Valid,OC,Found,2001,18.5624,54.10895,0.02487
Dhofar 813,7559,Valid,OC,Found,2001,18.5497,54.12023,0.07587
Dhofar 814,7560,Valid,OC,Found,2001,18.9622,54.59012,0.09981
Dhofar 815,7561,Valid,OC,Found,2001,18.9622,54.59012,0.08945
Dhofar 816,7562,Valid,OC,Found,2001,18.97923,54.62818,0.02386
Dhofar 817,7563,Valid,OC,Found,2001,19.01982,54.51398,0.16475
Dhofar 818,7564,Valid,OC,Found,2001,19.02542,54.50633,0.08243
Dhofar 808,7554,Valid,OC,Found,2001,18.17998,54.20367,0.0025
Dhofar 660,7417,Valid,OC,Found,2001,19.12657,54.80297,0.963
Dhofar 820,7566,Valid,OC,Found,2001,19.04587,54.49452,0.0493
Dhofar 821,7567,Valid,OC,Found,2001,19.0456,54.494,0.13322
Dhofar 822,7568,Valid,OC,Found,2001,19.04892,54.49267,0.039299999999999995
Dhofar 823,7569,Valid,OC,Found,2001,19.05025,54.49242,0.023329999999999997
Dhofar 824,7570,Valid,OC,Found,2001,19.06013,54.53182,0.01205
Dhofar 825,7571,Valid,OC,Found,2001,19.06027,54.54348,0.05044
Dhofar 826,7572,Valid,OC,Found,2001,19.06045,54.54367,0.06398
Dhofar 827,7573,Valid,OC,Found,2001,19.05877,54.54738,0.13499
Dhofar 828,7574,Valid,OC,Found,2001,19.05978,54.56268,0.22586
Dhofar 829,7575,Valid,OC,Found,2001,19.06003,54.5788,0.01968
Dhofar 819,7565,Valid,OC,Found,2001,19.04028,54.49387,0.07214
Dhofar 807,7553,Valid,OC,Found,2001,18.50428,54.0859,1.26
Dhofar 806,7552,Valid,OC,Found,2001,18.56528,54.0807,0.11724
Dhofar 805,7551,Valid,OC,Found,2001,18.91925,54.26692,0.23793999999999998
Dhofar 663,7420,Valid,OC,Found,2001,19.098,54.80357,0.633
Dhofar 662,7419,Valid,OC,Found,2001,19.09815,54.80662,1.511
Dhofar 661,7418,Valid,OC,Found,2001,19.09042,54.08753,0.095
Dhofar 785,7531,Valid,OC,Found,2001,19.08235,54.45228,0.09845000000000001
Dhofar 786,7532,Valid,OC,Found,2001,19.06693,54.51932,0.03633
Dhofar 787,7533,Valid,OC,Found,2001,19.02922,54.54473,0.3825
Dhofar 788,7534,Valid,OC,Found,2001,19.02948,54.54437,0.27438
Dhofar 789,7535,Valid,OC,Found,2001,19.03792,54.53703,0.43054000000000003
Dhofar 790,7536,Valid,OC,Found,2001,19.06632,54.52197,0.02045
Dhofar 791,7537,Valid,OC,Found,2001,19.06943,54.52135,0.14652
Dhofar 792,7538,Valid,OC,Found,2001,19.06843,54.53502,0.51902
Dhofar 793,7539,Valid,OC,Found,2001,19.04183,54.55647,0.15113
Dhofar 794,7540,Valid,OC,Found,2001,19.05162,54.46338,0.43181
Dhofar 795,7541,Valid,OC,Found,2001,19.0487,54.5291,0.03218
Dhofar 796,7542,Valid,OC,Found,2001,19.05907,54.53693,0.24638
Dhofar 797,7543,Valid,OC,Found,2001,19.0604,54.53672,0.13219
Dhofar 798,7544,Valid,OC,Found,2001,19.0605,54.53677,0.01843
Dhofar 799,7545,Valid,OC,Found,2001,19.0704,54.53838,0.05611
Dhofar 800,7546,Valid,OC,Found,2001,19.06252,54.55048,0.05588
Dhofar 801,7547,Valid,OC,Found,2001,19.05568,54.55108,0.11915
Dhofar 802,7548,Valid,OC,Found,2001,19.05233,54.54195,0.19943
Dhofar 803,7549,Valid,OC,Found,2001,19.0586,54.53503,0.02243
Dhofar 804,7550,Valid,OC,Found,2001,19.06155,54.53462,0.0444
Dhofar 830,7576,Valid,OC,Found,2001,19.04493,54.47637,0.01568
Dhofar 831,7577,Valid,OC,Found,2001,19.04797,54.48912,0.02229
Dhofar 832,7578,Valid,OC,Found,2001,19.0504,54.4906,0.00784
Dhofar 833,7579,Valid,OC,Found,2001,19.05335,54.49323,0.00458
Dhofar 1019,6820,Valid,OC,Found,2001,18.72603,54.37865,0.194
Dhofar 1020,6822,Valid,OC,Found,2001,18.73693,54.47907,0.105
Dhofar 1021,6823,Valid,OC,Found,2001,18.73293,54.58742,0.061
Dhofar 1022,6824,Valid,OC,Found,2001,19.24968,54.65495,0.271
Dhofar 1023,6825,Valid,OC,Found,2001,19.28813,54.52832,0.0697
Dhofar 390,7172,Valid,OC,Found,2001,19.13353,54.80995,0.054
Dhofar 655,7412,Valid,OC,Found,2001,19.11953,54.83563,0.4
Dhofar 389,7171,Valid,OC,Found,2001,19.10847,54.79945,0.16
Dhofar 654,7411,Valid,OC,Found,2001,19.1071,54.81638,0.167
Dhofar 653,7410,Valid,OC,Found,2001,19.10795,54.81,1.308
Dhofar 652,7409,Valid,OC,Found,2001,19.10548,54.83808,0.044
Dhofar 651,7408,Valid,OC,Found,2001,19.20372,54.77657,0.218
Dhofar 650,7407,Valid,OC,Found,2001,19.19365,54.7766,0.114
Dhofar 649,7406,Valid,OC,Found,2001,19.19365,54.63747,0.033
Dhofar 648,7405,Valid,OC,Found,2001,19.18947,54.64198,0.133
Dhofar 647,7404,Valid,OC,Found,2001,19.18155,54.68738,0.147
Dhofar 646,7403,Valid,OC,Found,2001,18.9942,54.18137,3.518
Dhofar 645,7402,Valid,OC,Found,2001,18.96205,54.14542,0.048
Dhofar 644,7401,Valid,OC,Found,2001,18.6608,53.90457,0.704
Dhofar 643,7400,Valid,OC,Found,2001,18.65065,53.92492,0.124
Dhofar 392,7174,Valid,OC,Found,2001,19.13333,54.81827,0.131
Dhofar 642,7399,Valid,OC,Found,2001,18.19282,53.80802,0.135
Dhofar 641,7398,Valid,OC,Found,2001,19.17865,54.69808,0.072
Dhofar 1018,6819,Valid,OC,Found,2001,18.71522,54.37633,0.506
Dhofar 639,7396,Valid,OC,Found,2001,19.20277,54.60048,1.521
Dhofar 1005,6805,Valid,OC,Found,2001,19.06285,54.49708,0.03537
Dhofar 1003,6803,Valid,OC,Found,2001,18.92655,54.2624,0.0076100000000000004
Dhofar 834,7580,Valid,OC,Found,2001,19.06228,54.49735,0.00404
Dhofar 835,7581,Valid,OC,Found,2001,18.64482,54.00393,0.16009
Dhofar 659,7416,Valid,OC,Found,2001,19.12072,54.77867,0.275
Dhofar 658,7415,Valid,OC,Found,2001,19.1073,54.78677,0.225
Dhofar 842,7588,Valid,OC,Found,2001,19.18833,54.79833,0.13675
Dhofar 843,7589,Valid,OC,Found,2001,19.17667,54.67833,0.147
Dhofar 657,7414,Valid,OC,Found,2001,19.09915,54.80073,0.652
Dhofar 844,7590,Valid,OC,Found,2001,18.39167,54.16,0.182
Dhofar 845,7591,Valid,OC,Found,2001,18.40833,54.13,0.19
Dhofar 846,7592,Valid,OC,Found,2001,18.34333,54.09333,0.156
Dhofar 847,7593,Valid,OC,Found,2001,18.46167,54.01,0.13
Little Ash Creek,14662,Valid,OC,Found,2001,34.38667,-112.02833,0.0214
Dhofar 848,7594,Valid,OC,Found,2001,18.20167,54.28,0.162
Dhofar 849,7595,Valid,OC,Found,2001,18.18167,54.09667,0.146
Dhofar 851,7597,Valid,OC,Found,2001,18.45833,54.57167,0.062
Dhofar 852,7598,Valid,OC,Found,2001,18.24333,54.135,0.122
Dhofar 853,7599,Valid,OC,Found,2001,18.98,54.54167,0.05
Dhofar 656,7413,Valid,OC,Found,2001,19.09107,54.79628,0.724
Dhofar 854,7600,Valid,OC,Found,2001,18.88,54.61667,0.142
Dhofar 855,7601,Valid,OC,Found,2001,18.31167,54.145,0.196
Dhofar 856,7602,Valid,OC,Found,2001,18.395,54.27,0.145
Dhofar 857,7603,Valid,OC,Found,2001,18.395,54.13667,0.126
Dhofar 1002,6802,Valid,OC,Found,2001,18.55905,54.09825,0.06182
Dhofar 1004,6804,Valid,OC,Found,2001,19.0448,54.50738,0.11368
Dhofar 383,7165,Valid,OC,Found,2001,19.1073,54.81752,0.139
Dhofar 382,7164,Valid,OC,Found,2001,19.10633,54.81733,0.151
Dhofar 381,7163,Valid,OC,Found,2001,19.10633,54.81735,0.68
Sayh al Uhaymir 430,45922,Valid,OC,Found,2001,21.07652,57.29588,0.18059999999999998
Sayh al Uhaymir 431,45923,Valid,OC,Found,2001,21.0769,57.29693,0.0221
Sayh al Uhaymir 432,45924,Valid,OC,Found,2001,21.05525,57.25815,0.062
Sayh al Uhaymir 433,45925,Valid,OC,Found,2001,21.06637,57.2648,0.0433
Sayh al Uhaymir 434,45926,Valid,OC,Found,2001,21.08908,57.27265,0.2861
Sayh al Uhaymir 435,45927,Valid,OC,Found,2001,21.09352,57.27558,0.1646
Sayh al Uhaymir 436,45928,Valid,OC,Found,2001,21.09807,57.28043,0.8081
Sayh al Uhaymir 437,45929,Valid,OC,Found,2001,21.08997,57.29492,1.3580999999999999
Dhofar 1412,35500,Valid,OC,Found,2001,19.11375,54.82245,0.038130000000000004
Dhofar 1413,35501,Valid,OC,Found,2001,19.14068,54.67448,0.0402
Sayh al Uhaymir 429,45921,Valid,OC,Found,2001,21.05525,57.26902,0.1545
Dhofar 1414,35502,Valid,OC,Found,2001,19.19477,54.65712,0.045590000000000006
Dhofar 1416,35504,Valid,OC,Found,2001,19.1112,54.61523,0.04974
Dhofar 1417,35505,Valid,OC,Found,2001,19.10735,54.61293,0.00552
Dhofar 1418,35506,Valid,OC,Found,2001,19.13882,54.87985,0.07844
Dhofar 1419,35507,Valid,OC,Found,2001,19.1382,54.67448,0.04714
Dhofar 571,7332,Valid,OC,Found,2001,18.71905,54.36962,0.371
Dhofar 1420,35508,Valid,OC,Found,2001,19.15535,54.71392,0.08181000000000001
Dhofar 1421,35509,Valid,OC,Found,2001,19.15725,54.71652,0.1108
Dhofar 1422,35510,Valid,OC,Found,2001,19.19607,54.88028,0.03522
Dhofar 1423,35511,Valid,OC,Found,2001,19.19707,54.6703,0.053579999999999996
Dhofar 1424,35512,Valid,OC,Found,2001,19.19335,54.66395,0.05339
Dhofar 1415,35503,Valid,OC,Found,2001,19.18973,54.6518,0.061399999999999996
Sayh al Uhaymir 428,45920,Valid,OC,Found,2001,21.08453,57.29322,0.12190000000000001
Sayh al Uhaymir 427,53632,Valid,CC,Found,2001,21.08477,57.27598,0.059
Sayh al Uhaymir 323,34550,Valid,OC,Found,2001,20.99667,57.33,0.112
Sayh al Uhaymir 138,23330,Valid,OC,Found,2001,21.18372,57.21008,0.05737
Sayh al Uhaymir 139,23331,Valid,OC,Found,2001,21.18697,57.20867,0.10118
Sayh al Uhaymir 140,23332,Valid,OC,Found,2001,21.20769,57.21136,2.517
Sayh al Uhaymir 159,23346,Valid,OC,Found,2001,21.01717,57.32033,0.163
Dhofar 575,7336,Valid,OC,Found,2001,18.671,54.42017,0.127
Dhofar 574,7335,Valid,OC,Found,2001,18.7281,54.38103,0.687
Dhofar 573,7334,Valid,OC,Found,2001,18.70173,54.36642,0.055
Sayh al Uhaymir 163,23350,Valid,OC,Found,2001,21.03703,57.32685,1.8773
Sayh al Uhaymir 164,23351,Valid,OC,Found,2001,20.98353,57.20102,0.33147000000000004
Sayh al Uhaymir 165,23352,Valid,OC,Found,2001,21.02018,57.21147,0.45715
Sayh al Uhaymir 166,23353,Valid,OC,Found,2001,21.02063,57.2131,0.3852
Sayh al Uhaymir 167,23354,Valid,OC,Found,2001,21.16788,56.54137,0.06804
Sayh al Uhaymir 168,23355,Valid,OC,Found,2001,21.10517,56.9963,0.024730000000000002
Sayh al Uhaymir 176,33999,Valid,OC,Found,2001,21.04833,57.25833,0.019
Sayh al Uhaymir 177,34000,Valid,OC,Found,2001,20.995,57.325,0.048
Sayh al Uhaymir 190,23363,Valid,OC,Found,2001,20.86333,56.20333,0.262
Sayh al Uhaymir 193,23366,Valid,OC,Found,2001,20.8635,56.2035,0.052
Sayh al Uhaymir 194,23367,Valid,OC,Found,2001,21.03578,57.32825,0.19836
Sayh al Uhaymir 202,23375,Valid,CC,Found,2001,21.07087,57.31117,0.33586
Dhofar 675,7432,Valid,AA,Found,2001,19.2133,54.62908,0.04
Sayh al Uhaymir 281,23454,Valid,EC,Found,2001,21.0,57.2,0.16256
Dhofar 572,7333,Valid,OC,Found,2001,18.70292,54.36708,0.289
Sayh al Uhaymir 310,34537,Valid,OC,Found,2001,21.2,57.1,0.094
Dhofar 1425,35513,Valid,OC,Found,2001,19.20077,54.78503,0.10662999999999999
Dhofar 1426,35514,Valid,OC,Found,2001,19.173,54.70407,42.85
Sayh al Uhaymir 470,48635,Valid,OC,Found,2001,21.08787,56.94128,0.1273
Dhofar 1427,35515,Valid,AA,Found,2001,19.11285,54.81877,0.01292
Shalim 003,23516,Valid,OC,Found,2001,18.18233,55.50183,10.35
Shalim 004,23517,Valid,OC,Found,2001,18.18233,55.50183,10.35
Frontier Mountain 01169,10351,Valid,OC,Found,2001,-72.95278,160.52222,0.0062
Frontier Mountain 01168,10350,Valid,OC,Found,2001,-72.95167,160.52139,0.004
Frontier Mountain 01167,10349,Valid,OC,Found,2001,-72.95194,160.52222,0.0039
Frontier Mountain 01166,10348,Valid,OC,Found,2001,-72.98694,160.40833,0.0055
Frontier Mountain 01165,10347,Valid,OC,Found,2001,-72.98917,160.40417,0.0045
Frontier Mountain 01164,10346,Valid,OC,Found,2001,-72.98944,160.40278,0.0008
Frontier Mountain 01163,10345,Valid,OC,Found,2001,-72.99333,160.4,0.0009
Frontier Mountain 01162,10344,Valid,OC,Found,2001,-72.99333,160.4,0.0025
Frontier Mountain 01161,10343,Valid,OC,Found,2001,-72.9925,160.39528,0.0003
Frontier Mountain 01160,10342,Valid,OC,Found,2001,-72.98972,160.40306,0.0009
Frontier Mountain 01159,10341,Valid,OC,Found,2001,-72.98944,160.40222,0.0006
Frontier Mountain 01158,10340,Valid,OC,Found,2001,-72.98944,160.40222,0.0006
Shişr 001,23539,Valid,OC,Found,2001,18.508,53.98733,0.9368
Shişr 002,23540,Valid,OC,Found,2001,18.5875,53.91417,0.0886
Dhofar 551,7312,Valid,OC,Found,2001,18.71728,54.35902,0.181
Dhofar 550,7311,Valid,OC,Found,2001,18.84135,54.5634,0.28
Dhofar 549,7310,Valid,OC,Found,2001,18.70953,54.36465,0.25
Dhofar 548,7309,Valid,OC,Found,2001,19.34917,54.56833,3.677
Dhofar 547,7308,Valid,OC,Found,2001,19.37919,54.16786,0.514
Dhofar 546,7307,Valid,OC,Found,2001,19.30594,54.54494,0.777
Frontier Mountain 01157,10339,Valid,OC,Found,2001,-72.98944,160.40222,0.0007
Dhofar 676,7433,Valid,OC,Found,2001,19.22157,54.62478,0.11
Sayh al Uhaymir 137,23329,Valid,OC,Found,2001,21.07128,57.10175,0.00807
Dhofar 712,7468,Valid,OC,Found,2001,18.69833,54.61333,0.577
Dhofar 552,7313,Valid,OC,Found,2001,18.7166,54.36753,0.362
Dhofar 570,7331,Valid,OC,Found,2001,18.70115,54.36907,0.073
Dhofar 569,7330,Valid,OC,Found,2001,18.7095,54.54132,0.056
Dhofar 1443,48545,Valid,OC,Found,2001,18.41667,54.425,0.0367
Dhofar 568,7329,Valid,OC,Found,2001,18.7132,54.37458,0.065
Dhofar 567,7328,Valid,OC,Found,2001,18.7128,54.37842,0.328
Dhofar 566,7327,Valid,OC,Found,2001,18.71272,54.37388,0.215
Dhofar 565,7326,Valid,OC,Found,2001,18.81857,54.37443,0.466
Dhofar 564,7325,Valid,OC,Found,2001,18.71863,54.37952,0.283
Dhofar 464,30423,Valid,OC,Found,2001,18.2496,53.99437,0.0223
Frontier Mountain 01172,10354,Valid,OC,Found,2001,-72.97222,160.33833,0.1502
Dhofar 563,7324,Valid,OC,Found,2001,18.71975,54.37838,0.242
Dhofar 562,7323,Valid,OC,Found,2001,18.72745,54.38548,1.1
Dhofar 561,7322,Valid,OC,Found,2001,18.7271,54.37072,0.692
Dhofar 560,7321,Valid,OC,Found,2001,18.72607,54.38083,0.593
Dhofar 559,7320,Valid,OC,Found,2001,18.71848,54.22,0.113
Frontier Mountain 01171,10353,Valid,OC,Found,2001,-72.9525,160.46944,0.0038
Dhofar 558,7319,Valid,OC,Found,2001,18.73028,54.37948,0.68
Dhofar 557,7318,Valid,OC,Found,2001,18.72663,54.37452,0.859
Dhofar 556,7317,Valid,OC,Found,2001,18.71897,54.36953,0.247
Dhofar 555,7316,Valid,OC,Found,2001,18.71653,54.36915,0.223
Dhofar 554,7315,Valid,OC,Found,2001,18.72237,54.3784,0.751
Dhofar 553,7314,Valid,OC,Found,2001,18.72268,54.3756,0.604
Sevaruyo,23506,Valid,OC,Found,2001,-19.36775,-66.96787,0.012369999999999999
Frontier Mountain 01170,10352,Valid,OC,Found,2001,-72.9525,160.52389,0.004900000000000001
Sayh al Uhaymir 136,23328,Valid,OC,Found,2001,21.06636,57.26758,0.129
Sayh al Uhaymir 135,23327,Valid,OC,Found,2001,21.06481,57.27356,0.0077599999999999995
Sayh al Uhaymir 134,23326,Valid,OC,Found,2001,21.03364,57.32064,0.19058
Dhofar 612,7369,Valid,OC,Found,2001,19.14465,54.88252,0.559
Dhofar 611,7368,Valid,OC,Found,2001,19.13892,54.88143,0.099
Dhofar 610,7367,Valid,OC,Found,2001,18.74047,54.19965,0.176
